NoAction,Action,Num
-18.76146468,-196.5857019,927
-8.323484646,-196.5857019,928
-15.00018876,-196.5857019,929
-13.32442766,-196.5857019,930
-12.50591441,-196.5857019,931
-7.764400236,-196.5857019,932
-19.85479507,-196.5857019,933
-8.463370093,-196.5857019,934
-9.978730711,-196.5857019,935
-7.614045898,-196.5857019,936
-7.447207538,-196.5857019,937
-7.396384519,-196.5857019,938
-7.32200384,-196.5857019,939
-5.104098779,-196.5857019,940
-5.907578815,-196.5857019,941
-8.191559374,-196.5857019,942
-5.937251438,-196.5857019,943
-19.48058164,-196.5857019,944
-16.92288931,-196.5857019,945
-13.28709996,-196.5857019,946
-7.072454598,-196.5857019,947
-4.48736892,-196.5857019,948
-5.484233205,-196.5857019,949
-8.877894502,-196.5857019,950
-5.170423447,-196.5857019,951
-9.257702548,-196.5857019,952
-8.998070248,-196.5857019,953
-6.370184224,-196.5857019,954
-4.83850811,-196.5857019,955
-4.570288044,-196.5857019,956
-2.602424807,-196.5857019,957
-4.249844061,-196.5857019,958
-11.07597532,-196.5857019,959
-8.16776566,-196.5857019,960
-5.690201637,-196.5857019,961
-8.512859237,-196.5857019,962
-14.90791525,-196.5857019,963
-16.5901751,-196.5857019,964
-16.36307681,-196.5857019,965
-11.0938397,-196.5857019,966
-9.213002428,-196.5857019,967
-7.259907236,-196.5857019,968
-5.332455328,-196.5857019,969
-14.0122991,-196.5857019,970
-11.18281191,-196.5857019,971
-6.898138265,-196.5857019,972
-11.5199923,-196.5857019,973
-8.0935761,-196.5857019,974
-19.44391271,-196.5857019,975
-38.55250466,-196.5857019,976
-14.57267545,-196.5857019,977
-6.175771368,-196.5857019,978
-20.05098566,-196.5857019,979
-17.76465746,-196.5857019,980
-10.5489946,-196.5857019,981
-3.902913457,-196.5857019,982
-3.284620875,-196.5857019,983
-1.853811487,-196.5857019,984
-10.08896231,-196.5857019,985
-12.59562487,-196.5857019,986
-8.821494838,-196.5857019,987
-4.176454982,-196.5857019,988
-3.698185332,-196.5857019,989
-7.437248642,-196.5857019,990
-21.63735412,-196.5857019,991
-11.39750815,-196.5857019,992
-5.811039591,-196.5857019,993
-5.747712383,-196.5857019,994
-22.40555559,-196.5857019,995
-15.64240722,-196.5857019,996
-9.152505992,-196.5857019,997
-8.707403397,-196.5857019,998
-7.538264268,-196.5857019,999
-8.820281607,-196.5857019,1000
-6.813509414,-196.5857019,1001
-5.034872137,-196.5857019,1002
-4.541080942,-196.5857019,1003
-66.14130331,-196.5857019,1004
-25.5689191,-196.5857019,1005
-53.82630427,-196.5857019,1006
-21.62969271,-196.5857019,1007
-14.71326915,-196.5857019,1008
-20.16536872,-196.5857019,1009
-39.41511095,-196.5857019,1010
-17.78356942,-196.5857019,1011
-24.59213837,-196.5857019,1012
-12.07558194,-196.5857019,1013
-19.45222124,-196.5857019,1014
-25.02249753,-196.5857019,1015
-20.42731729,-196.5857019,1016
-23.40100093,-196.5857019,1017
-19.28457253,-196.5857019,1018
-20.92040295,-196.5857019,1019
-19.88699448,-196.5857019,1020
-22.67533376,-196.5857019,1021
-21.84866704,-196.5857019,1022
-18.94593505,-196.5857019,1023
-26.43539791,-196.5857019,1024
-17.3836268,-196.5857019,1025
-16.29726323,-196.5857019,1026
-14.83943252,-196.5857019,1027
-12.57291179,-196.5857019,1028
-10.21170494,-196.5857019,1029
-5.313382976,-196.5857019,1030
-7.931657356,-196.5857019,1031
-38.27583148,-196.5857019,1032
-34.38870651,-196.5857019,1033
-32.85362097,-196.5857019,1034
-22.12698016,-196.5857019,1035
-19.48964851,-196.5857019,1036
-22.4866282,-196.5857019,1037
-27.54945949,-196.5857019,1038
-65.99357965,-196.5857019,1039
-46.46782835,-196.5857019,1040
-44.59292047,-196.5857019,1041
-38.40233029,-196.5857019,1042
-35.55892218,-196.5857019,1043
-52.1767341,-196.5857019,1044
-36.45413529,-196.5857019,1045
-16.06406716,-196.5857019,1046
-18.06529505,-196.5857019,1047
-123.0690887,-196.5857019,1048
-58.61444563,-196.5857019,1049
-140.4783505,-196.5857019,1050
-80.54258851,-196.5857019,1051
-46.60756211,-196.5857019,1052
-39.55548267,-196.5857019,1053
-50.79436247,-196.5857019,1054
-36.99321683,-196.5857019,1055
-47.99530921,-196.5857019,1056
-39.0612808,-196.5857019,1057
-39.2044242,-196.5857019,1058
-38.42827344,-196.5857019,1059
-45.01854018,-196.5857019,1060
-28.02467804,-196.5857019,1061
-34.03538227,-196.5857019,1062
-23.54697997,-196.5857019,1063
-24.50742935,-196.5857019,1064
-22.88681379,-196.5857019,1065
-17.83553409,-196.5857019,1066
-21.33851956,-196.5857019,1067
-45.64014283,-196.5857019,1068
-23.35461307,-196.5857019,1069
-14.49569599,-196.5857019,1070
-18.11795094,-196.5857019,1071
-11.0769907,-196.5857019,1072
-11.91228532,-196.5857019,1073
-15.96488309,-196.5857019,1074
-11.29249768,-196.5857019,1075
-13.58526037,-196.5857019,1076
-16.8570783,-196.5857019,1077
-14.9443843,-196.5857019,1078
-40.86837254,-196.5857019,1079
-51.07561545,-196.5857019,1080
-48.48525727,-196.5857019,1081
-38.74873202,-196.5857019,1082
-36.46984065,-196.5857019,1083
-27.44105603,-196.5857019,1084
-18.82443926,-196.5857019,1085
-44.16991021,-196.5857019,1086
-26.29918381,-196.5857019,1087
-79.92212201,-196.5857019,1088
-70.12897772,-196.5857019,1089
-49.51626642,-196.5857019,1090
-41.84885123,-196.5857019,1091
-29.18816632,-196.5857019,1092
-19.40473381,-196.5857019,1093
-15.52103583,-196.5857019,1094
-29.48472323,-196.5857019,1095
-23.93681484,-196.5857019,1096
-19.76885942,-196.5857019,1097
-11.81302885,-196.5857019,1098
-12.05414206,-196.5857019,1099
-23.85945451,-196.5857019,1100
-27.31218169,-196.5857019,1101
-20.2713383,-196.5857019,1102
-17.21850943,-196.5857019,1103
-14.01651476,-196.5857019,1104
-14.02686455,-196.5857019,1105
-14.2373352,-196.5857019,1106
-8.203765695,-196.5857019,1107
-80.63694108,-196.5857019,1108
-30.05996939,-196.5857019,1109
-35.34421141,-196.5857019,1110
-35.3281951,-196.5857019,1111
-22.26784348,-196.5857019,1112
-24.42486119,-196.5857019,1113
-18.2169568,-196.5857019,1114
-10.95341216,-196.5857019,1115
-16.3850341,-196.5857019,1116
-10.48531511,-196.5857019,1117
-12.11471718,-196.5857019,1118
-31.11751655,-196.5857019,1119
-15.23068599,-196.5857019,1120
-18.6964848,-196.5857019,1121
-11.97790092,-196.5857019,1122
-16.46603476,-196.5857019,1123
-17.29129192,-196.5857019,1124
-16.36635484,-196.5857019,1125
-19.15361524,-196.5857019,1126
-10.14541971,-196.5857019,1127
-22.07708661,-196.5857019,1128
-13.2295665,-196.5857019,1129
-7.116885226,-196.5857019,1130
-41.42273884,-196.5857019,1131
-30.50891128,-196.5857019,1132
-14.07524578,-196.5857019,1133
-19.94297605,-196.5857019,1134
-15.51786019,-196.5857019,1135
-12.4269958,-196.5857019,1136
-13.03380222,-196.5857019,1137
-14.86128244,-196.5857019,1138
-9.087795615,-196.5857019,1139
-34.97806482,-196.5857019,1140
-13.49701314,-196.5857019,1141
-185.2328474,-196.5857019,1142
-70.22347543,-196.5857019,1143
-83.98904042,-196.5857019,1144
-40.90542448,-196.5857019,1145
-65.70968492,-196.5857019,1146
-59.21346219,-196.5857019,1147
-46.50169072,-196.5857019,1148
-26.34519245,-196.5857019,1149
-84.64734607,-196.5857019,1150
-52.20137144,-196.5857019,1151
-34.44449083,-196.5857019,1152
-22.82730911,-196.5857019,1153
-17.72463212,-196.5857019,1154
-8.966392553,-196.5857019,1155
-11.51661761,-196.5857019,1156
-8.668249708,-196.5857019,1157
-7.75514782,-196.5857019,1158
-7.561613863,-196.5857019,1159
-20.08944423,-196.5857019,1160
-12.74888474,-196.5857019,1161
-10.27433292,-196.5857019,1162
-23.18487758,-196.5857019,1163
-24.0008112,-196.5857019,1164
-24.726654,-196.5857019,1165
-20.85962701,-196.5857019,1166
-50.90367322,-196.5857019,1167
-26.55138622,-196.5857019,1168
-15.14089824,-196.5857019,1169
-18.31806504,-196.5857019,1170
-24.99338776,-196.5857019,1171
-37.52354037,-196.5857019,1172
-26.8308641,-196.5857019,1173
-20.19645032,-196.5857019,1174
-34.49372078,-196.5857019,1175
-23.72225055,-196.5857019,1176
-16.56856032,-196.5857019,1177
-18.95118952,-196.5857019,1178
-27.1397819,-196.5857019,1179
-21.91816734,-196.5857019,1180
-12.93698293,-196.5857019,1181
-13.50950614,-196.5857019,1182
-17.16264971,-196.5857019,1183
-10.51064441,-196.5857019,1184
-14.44764331,-196.5857019,1185
-29.51912411,-196.5857019,1186
-17.21718234,-196.5857019,1187
-25.75012311,-196.5857019,1188
-17.35980234,-196.5857019,1189
-21.55207747,-196.5857019,1190
-12.66609193,-196.5857019,1191
-8.267708966,-196.5857019,1192
-8.642916525,-196.5857019,1193
-4.586458106,-196.5857019,1194
-23.66373626,-196.5857019,1195
-36.85519774,-196.5857019,1196
-26.15802369,-196.5857019,1197
-21.6886991,-196.5857019,1198
-16.97629194,-196.5857019,1199
-33.51442197,-196.5857019,1200
-21.19295475,-196.5857019,1201
-18.68034165,-196.5857019,1202
-17.85209219,-196.5857019,1203
-16.83980924,-196.5857019,1204
-19.45003446,-196.5857019,1205
-22.13319816,-196.5857019,1206
-18.09700642,-196.5857019,1207
-13.98340614,-196.5857019,1208
-16.52138403,-196.5857019,1209
-31.68977422,-196.5857019,1210
-19.89078634,-196.5857019,1211
-33.19161398,-196.5857019,1212
-25.69190796,-196.5857019,1213
-19.05284265,-196.5857019,1214
-15.98581994,-196.5857019,1215
-12.26661043,-196.5857019,1216
-12.75551023,-196.5857019,1217
-10.26502804,-196.5857019,1218
-14.55549573,-196.5857019,1219
-31.48518158,-196.5857019,1220
-29.59406714,-196.5857019,1221
-30.08885603,-196.5857019,1222
-21.45348867,-196.5857019,1223
-18.0687445,-196.5857019,1224
-15.40916838,-196.5857019,1225
-27.11473946,-196.5857019,1226
-19.21525547,-196.5857019,1227
-14.81831845,-196.5857019,1228
-12.79549455,-196.5857019,1229
-9.738641908,-196.5857019,1230
-18.03709346,-196.5857019,1231
-24.45852032,-196.5857019,1232
-25.59339395,-196.5857019,1233
-19.10291967,-196.5857019,1234
-20.73794566,-196.5857019,1235
-14.8649064,-196.5857019,1236
-10.53266568,-196.5857019,1237
-9.589098215,-196.5857019,1238
-21.88262281,-196.5857019,1239
-34.74925542,-196.5857019,1240
-17.50121853,-196.5857019,1241
-17.84764775,-196.5857019,1242
-18.24241418,-196.5857019,1243
-19.991719,-196.5857019,1244
-20.48998561,-196.5857019,1245
-45.30272677,-196.5857019,1246
-22.01623903,-196.5857019,1247
-23.33909417,-196.5857019,1248
-26.15450031,-196.5857019,1249
-18.39399478,-196.5857019,1250
-30.40724605,-196.5857019,1251
-21.57418399,-196.5857019,1252
-15.19196345,-196.5857019,1253
-21.03002285,-196.5857019,1254
-17.09261534,-196.5857019,1255
-15.75473268,-196.5857019,1256
-18.50342724,-196.5857019,1257
-31.5670895,-196.5857019,1258
-20.06117616,-196.5857019,1259
-11.68912492,-196.5857019,1260
-8.120344956,-196.5857019,1261
-5.037612767,-196.5857019,1262
-4.076412162,-196.5857019,1263
-4.912752117,-196.5857019,1264
-4.828234811,-196.5857019,1265
-10.49967826,-196.5857019,1266
-23.51332576,-196.5857019,1267
-17.01323566,-196.5857019,1268
-14.3294471,-196.5857019,1269
-8.69025174,-196.5857019,1270
-10.37357152,-196.5857019,1271
-8.629101997,-196.5857019,1272
-8.193762936,-196.5857019,1273
-13.40242372,-196.5857019,1274
-12.24577659,-196.5857019,1275
-9.683832585,-196.5857019,1276
-33.60164757,-196.5857019,1277
-46.96425332,-196.5857019,1278
-25.95742383,-196.5857019,1279
-32.17884905,-196.5857019,1280
-22.59456324,-196.5857019,1281
-17.46539181,-196.5857019,1282
-12.45667767,-196.5857019,1283
-17.65412043,-196.5857019,1284
-17.49669177,-196.5857019,1285
-10.76318311,-196.5857019,1286
-24.08995586,-196.5857019,1287
-25.27813227,-196.5857019,1288
-35.38532302,-196.5857019,1289
-25.02554806,-196.5857019,1290
-18.01982944,-196.5857019,1291
-22.06835695,-196.5857019,1292
-25.6627369,-196.5857019,1293
-17.20631231,-196.5857019,1294
-12.37035847,-196.5857019,1295
-8.698667045,-196.5857019,1296
-8.114382031,-196.5857019,1297
-16.46783343,-196.5857019,1298
-21.10195244,-196.5857019,1299
-15.60941168,-196.5857019,1300
-22.27563727,-196.5857019,1301
-19.21581727,-196.5857019,1302
-15.05074267,-196.5857019,1303
-15.45391073,-196.5857019,1304
-11.8010622,-196.5857019,1305
-9.45499349,-196.5857019,1306
-10.09161898,-196.5857019,1307
-38.34137715,-196.5857019,1308
-17.7863947,-196.5857019,1309
-33.02296774,-196.5857019,1310
-36.71461636,-196.5857019,1311
-19.26842063,-196.5857019,1312
-44.33309081,-196.5857019,1313
-29.12887591,-196.5857019,1314
-22.7179753,-196.5857019,1315
-15.1751427,-196.5857019,1316
-15.22662748,-196.5857019,1317
-16.16612944,-196.5857019,1318
-15.28669921,-196.5857019,1319
-12.0769948,-196.5857019,1320
-14.93418757,-196.5857019,1321
-9.570848506,-196.5857019,1322
-9.536196461,-196.5857019,1323
-9.007362815,-196.5857019,1324
-9.892965756,-196.5857019,1325
-11.28918077,-196.5857019,1326
-10.55481283,-196.5857019,1327
-15.25248398,-196.5857019,1328
-39.97423499,-196.5857019,1329
-29.89746995,-196.5857019,1330
-30.30836578,-196.5857019,1331
-22.23718342,-196.5857019,1332
-19.90245269,-196.5857019,1333
-16.62950757,-196.5857019,1334
-34.21142835,-196.5857019,1335
-21.35588468,-196.5857019,1336
-14.44046802,-196.5857019,1337
-17.02976435,-196.5857019,1338
-14.58351579,-196.5857019,1339
-14.35131984,-196.5857019,1340
-10.93746013,-196.5857019,1341
-18.98007744,-196.5857019,1342
-21.58510651,-196.5857019,1343
-16.09429169,-196.5857019,1344
-22.17752232,-196.5857019,1345
-13.53612289,-196.5857019,1346
-19.8408037,-196.5857019,1347
-17.2585951,-196.5857019,1348
-13.79855273,-196.5857019,1349
-27.15279083,-196.5857019,1350
-35.50740922,-196.5857019,1351
-48.4663447,-196.5857019,1352
-50.68943127,-196.5857019,1353
-32.45753561,-196.5857019,1354
-34.47747104,-196.5857019,1355
-31.10845493,-196.5857019,1356
-27.40628642,-196.5857019,1357
-22.7876724,-196.5857019,1358
-30.9165236,-196.5857019,1359
-25.58742881,-196.5857019,1360
-20.91194732,-196.5857019,1361
-24.19827586,-196.5857019,1362
-24.61041628,-196.5857019,1363
-26.61856901,-196.5857019,1364
-17.19597941,-196.5857019,1365
-17.77595496,-196.5857019,1366
-28.65124454,-196.5857019,1367
-33.99226471,-196.5857019,1368
-38.66784529,-196.5857019,1369
-15.92499551,-196.5857019,1370
-20.51043235,-196.5857019,1371
-22.79037335,-196.5857019,1372
-33.88685146,-196.5857019,1373
-28.57274288,-196.5857019,1374
-57.03822354,-196.5857019,1375
-24.14045376,-196.5857019,1376
-38.50420311,-196.5857019,1377
-29.4460686,-196.5857019,1378
-21.89828528,-196.5857019,1379
-33.27748212,-196.5857019,1380
-28.86038339,-196.5857019,1381
-42.74355015,-196.5857019,1382
-42.56632346,-196.5857019,1383
-37.28951147,-196.5857019,1384
-42.40842484,-196.5857019,1385
-29.06332891,-196.5857019,1386
-29.33485191,-196.5857019,1387
-29.25038797,-196.5857019,1388
-14.7543973,-196.5857019,1389
-35.59121632,-196.5857019,1390
-19.12583617,-196.5857019,1391
-39.56705948,-196.5857019,1392
-33.53513711,-196.5857019,1393
-31.82332471,-196.5857019,1394
-34.70305345,-196.5857019,1395
-40.00180504,-196.5857019,1396
-31.89572848,-196.5857019,1397
-29.47337764,-196.5857019,1398
-23.84413413,-196.5857019,1399
-14.7213075,-196.5857019,1400
-19.06780021,-196.5857019,1401
-14.69395427,-196.5857019,1402
-11.60000024,-196.5857019,1403
-10.63082476,-196.5857019,1404
-8.22988037,-196.5857019,1405
-6.823835407,-196.5857019,1406
-14.64116689,-196.5857019,1407
-16.77114254,-196.5857019,1408
-23.49941611,-196.5857019,1409
-22.13829258,-196.5857019,1410
-19.0337938,-196.5857019,1411
-11.61048312,-196.5857019,1412
-11.01557629,-196.5857019,1413
-15.55126914,-196.5857019,1414
-10.99976006,-196.5857019,1415
-8.845178245,-196.5857019,1416
-17.38868047,-196.5857019,1417
-26.54800705,-196.5857019,1418
-24.04362865,-196.5857019,1419
-27.17098798,-196.5857019,1420
-33.95039263,-196.5857019,1421
-24.68177241,-196.5857019,1422
-16.77077438,-196.5857019,1423
-26.94788449,-196.5857019,1424
-17.22481469,-196.5857019,1425
-20.70092804,-196.5857019,1426
-15.68850335,-196.5857019,1427
-13.4331566,-196.5857019,1428
-27.6107531,-196.5857019,1429
-26.54458499,-196.5857019,1430
-31.30103769,-196.5857019,1431
-36.22988225,-196.5857019,1432
-30.03647855,-196.5857019,1433
-22.69168283,-196.5857019,1434
-24.19113174,-196.5857019,1435
-36.81211156,-196.5857019,1436
-44.10868741,-196.5857019,1437
-26.81390905,-196.5857019,1438
-26.89042579,-196.5857019,1439
-18.87940929,-196.5857019,1440
-26.74413111,-196.5857019,1441
-18.48897754,-196.5857019,1442
-17.21145692,-196.5857019,1443
-12.35152361,-196.5857019,1444
-28.71799214,-196.5857019,1445
-18.69264902,-196.5857019,1446
-21.50816218,-196.5857019,1447
-36.90777047,-196.5857019,1448
-27.88275164,-196.5857019,1449
-21.2553596,-196.5857019,1450
-14.44990261,-196.5857019,1451
-16.8878732,-196.5857019,1452
-14.46131164,-196.5857019,1453
-16.79963079,-196.5857019,1454
-15.66468443,-196.5857019,1455
-38.0141618,-196.5857019,1456
-36.99972717,-196.5857019,1457
-35.37869247,-196.5857019,1458
-35.44321526,-196.5857019,1459
-39.70825142,-196.5857019,1460
-40.13324708,-196.5857019,1461
-26.32808231,-196.5857019,1462
-23.48160441,-196.5857019,1463
-48.15206459,-196.5857019,1464
-35.83612551,-196.5857019,1465
-28.33689089,-196.5857019,1466
-29.17396055,-196.5857019,1467
-34.6037374,-196.5857019,1468
-29.32581379,-196.5857019,1469
-59.55932715,-196.5857019,1470
-41.215388,-196.5857019,1471
-21.46785013,-196.5857019,1472
-19.78432077,-196.5857019,1473
-18.58379498,-196.5857019,1474
-17.9904653,-196.5857019,1475
-30.16063403,-196.5857019,1476
-27.21849592,-196.5857019,1477
-42.70458687,-196.5857019,1478
-31.89129975,-196.5857019,1479
-23.97302785,-196.5857019,1480
-16.97301713,-196.5857019,1481
-21.87998588,-196.5857019,1482
-24.81167568,-196.5857019,1483
-18.46475167,-196.5857019,1484
-13.49931739,-196.5857019,1485
-8.769572739,-196.5857019,1486
-18.77338794,-196.5857019,1487
-9.2561773,-196.5857019,1488
-20.46195129,-196.5857019,1489
-27.99045366,-196.5857019,1490
-21.9521362,-196.5857019,1491
-13.58365604,-196.5857019,1492
-29.00254148,-196.5857019,1493
-28.86229835,-196.5857019,1494
-35.01056666,-196.5857019,1495
-22.08024354,-196.5857019,1496
-16.19259373,-196.5857019,1497
-17.48071087,-196.5857019,1498
-23.27262069,-196.5857019,1499
-39.27366739,-196.5857019,1500
-32.32862363,-196.5857019,1501
-31.68198174,-196.5857019,1502
-23.39443404,-196.5857019,1503
-26.24595828,-196.5857019,1504
-12.08729496,-196.5857019,1505
-11.07511984,-196.5857019,1506
-13.00233629,-196.5857019,1507
-13.13996643,-196.5857019,1508
-17.15329035,-196.5857019,1509
-12.56265421,-196.5857019,1510
-26.50036459,-196.5857019,1511
-46.19053039,-196.5857019,1512
-34.54825794,-196.5857019,1513
-26.60913362,-196.5857019,1514
-21.36928268,-196.5857019,1515
-17.99086676,-196.5857019,1516
-26.55263721,-196.5857019,1517
-21.02653517,-196.5857019,1518
-17.10417839,-196.5857019,1519
-19.99049244,-196.5857019,1520
-17.88529295,-196.5857019,1521
-18.00995266,-196.5857019,1522
-12.21066077,-196.5857019,1523
-19.37415136,-196.5857019,1524
-11.13682966,-196.5857019,1525
-16.28882212,-196.5857019,1526
-30.72370289,-196.5857019,1527
-30.37380793,-196.5857019,1528
-35.85221374,-196.5857019,1529
-26.79998738,-196.5857019,1530
-26.48116123,-196.5857019,1531
-30.03464632,-196.5857019,1532
-36.39959576,-196.5857019,1533
-30.19073552,-196.5857019,1534
-25.38060784,-196.5857019,1535
-31.07927503,-196.5857019,1536
-30.0675626,-196.5857019,1537
-34.25080532,-196.5857019,1538
-23.55228242,-196.5857019,1539
-16.2744717,-196.5857019,1540
-21.00768945,-196.5857019,1541
-14.67883178,-196.5857019,1542
-20.80043218,-196.5857019,1543
-12.89486857,-196.5857019,1544
-21.75996558,-196.5857019,1545
-25.060264,-196.5857019,1546
-20.28714716,-196.5857019,1547
-18.20786237,-196.5857019,1548
-32.40311906,-196.5857019,1549
-36.02122589,-196.5857019,1550
-40.58820774,-196.5857019,1551
-23.28968349,-196.5857019,1552
-25.72824691,-196.5857019,1553
-18.08442526,-196.5857019,1554
